pdb_id,Hchain,Lchain,model,antigen_chain,antigen_type,antigen_het_name,antigen_name,short_header,date,compound,organism,heavy_species,light_species,antigen_species,authors,resolution,method,r_free,r_factor,scfv,engineered,heavy_subclass,light_subclass,light_ctype,affinity,delta_g,affinity_method,temperature,pmid
7n0g,Y,,0,B,protein,,spike glycoprotein,VIRAL PROTEIN,05/25/21,"CryoEm structure of SARS-CoV-2 spike protein (S-6P, 1-up) in complex with sybodies (Sb45)",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; SYNTHETIC CONSTRUCT,synthetic construct,,severe acute respiratory syndrome coronavirus2 ,"Jiang, J., Huang, R., Margulies, D.",3.02,ELECTRON MICROSCOPY,,,False,True,IGHV1,,,,,,,
7qnx,A,B,0,E,protein,,surface glycoprotein,VIRAL PROTEIN,12/23/21,The receptor binding domain of SARS-CoV-2 spike glycoprotein in complex with Beta-55 and EY6A Fabs,HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Zhou, D., Ren, J., Stuart, D.I.",2.92,X-RAY DIFFRACTION,0.266,0.229,False,True,IGHV4,IGKV1,Kappa,,,,,
7nfr,B,,0,A,protein,,polymerase basic protein 2,VIRAL PROTEIN,02/07/21,Fujian capmidlink domain in complex with Nb8194,INFLUENZA A VIRUS (A/DUCK/FUJIAN/13/2002(H5N1)); HOMO SAPIENS,homo sapiens,,influenza a virus (a/duck/fujian/13/2002(h5n1)) ,"Keown, J.R., Grimes, J.M., Fodor, E.",1.88,X-RAY DIFFRACTION,0.245,0.195,False,True,IGHV3,,,,,,,
7beo,H,L,0,R,protein,,spike glycoprotein,VIRAL PROTEIN/IMMUNE SYSTEM,12/24/20,Crystal structure of the receptor binding domain of SARS-CoV-2 Spike glycoprotein in a ternary complex with COVOX-253H55L and COVOX-75 Fabs,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Zhou, D., Zhao, Y., Ren, J., Stuart, D.",3.19,X-RAY DIFFRACTION,0.274,0.234,False,True,IGHV1,IGKV3,Kappa,,,,,
6awp,B,C,0,A,protein,,sodium-dependent serotonin transporter,TRANSPORT PROTEIN,09/06/17,X-ray structure of the ts3 human serotonin transporter complexed with fluvoxamine at the central site,HOMO SAPIENS; MUS MUSCULUS,mus musculus,mus musculus,homo sapiens,"Coleman, J.A., Gouaux, E.",3.8,X-RAY DIFFRACTION,0.269,0.245,False,True,IGHV1,IGKV6,Kappa,,,,,
4q5z,O,P,0,D,protein,,insulin a chain,HYDROLASE,04/18/14,Crystal Structure Analysis of Fab-Bound Human Insulin Degrading Enzyme (IDE) in Complex with Insulin,HOMO SAPIENS; MUS MUSCULUS,mus musculus,mus musculus,homo sapiens,"McCord, L.A., Liang, W.G., Farcasanu, M., Wang, A.G., Koide, S., Tang, W.J.",3.93,X-RAY DIFFRACTION,0.288,0.246,False,True,IGHV3,IGKV1,Kappa,,,,,
7dk2,A,B,0,C,protein,,spike protein s1,IMMUNE SYSTEM/VIRAL PROTEIN,11/22/20,Crystal structure of SARS-CoV-2 Spike RBD in complex with MW07 Fab,HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Wang, J., Jiao, S., Wang, R., Zhang, J., Zhang, M., Wang, M., Chen, S.",3.0,X-RAY DIFFRACTION,0.304,0.258,False,True,IGHV3,IGKV1,Kappa,,,,,
4yzf,K,L,0,D,protein,,band 3 anion transport protein,IMMUNE SYSTEM,03/25/15,Crystal structure of the anion exchanger domain of human erythrocyte Band 3,HOMO SAPIENS; MUS MUSCULUS,mus musculus,mus musculus,homo sapiens,"Alguel, Y., Arakawa, T., Yugiri, T.K., Iwanari, H., Hatae, H., Iwata, M., Abe, Y., Hino, T., Suno, C.I., Kuma, H., Kang, D., Murata, T., Hamakubo, T., Cameron, A.D., Kobayashi, T., Hamasaki, N., Iwata, S.",3.5,X-RAY DIFFRACTION,0.290,0.274,False,False,IGHV8,IGKV3,Kappa,,,,,
5ibl,H,L,0,B | E,protein | protein,NA | NA,hemagglutinin | hemagglutinin,IMMUNE SYSTEM,02/22/16,Human antibody 6639 in complex with influenza hemagglutinin H1 X-181,INFLUENZA A VIRUS; HOMO SAPIENS,homo sapiens,homo sapiens,influenza a virus | influenza a virus,"Raymond, D.D., Harrison, S.C.",3.39,X-RAY DIFFRACTION,0.257,0.214,False,True,IGHV5,IGKV3,Kappa,,,,,
6glx,C,D,0,B,protein,,galectin-10,SUGAR BINDING PROTEIN,05/23/18,"Structure of galectin-10 in complex with the Fab fragment of a Charcot-Leyden crystal solubilizing antibody, 4E8",HOMO SAPIENS; LAMA GLAMA,lama glama,lama glama,homo sapiens,"Verstraete, K., Verschueren, K., Savvides, S.N.",3.396,X-RAY DIFFRACTION,0.360,0.303,False,True,IGHV4,IGLV3,Lambda,,,,,
5cez,D,E,0,B,protein,,envelope glycoprotein gp160,VIRAL PROTEIN/IMMUNE SYSTEM,07/08/15,Crystal Structure of the BG505 SOSIP gp140 HIV-1 Env trimer in Complex with an early putative precursor of the PGT121 family at 3.0 Angstrom,HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS,homo sapiens,homo sapiens,human immunodeficiency virus 1,"Wilson, I.A., Garces, F.",3.031,X-RAY DIFFRACTION,0.266,0.233,False,True,unknown,unknown,unknown,,,,,
6mg7,H,L,0,G,protein,,clade a/e 93th057 hiv-1 gp120 core,VIRAL PROTEIN/IMMUNE SYSTEM,09/13/18,Crystal structure of the RV144 C1-C2 specific antibody CH54 Fab in complex with HIV-1 CLADE A/E GP120 and M48U1,HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS; SYNTHETIC CONSTRUCT,homo sapiens,homo sapiens,human immunodeficiency virus 1,"Van, V., Tolbert, W.D., Pazger, M.",2.91,X-RAY DIFFRACTION,0.307,0.250,False,True,IGHV1,IGKV1,Kappa,,,,,
4krm,D,,0,C,protein,,epidermal growth factor receptor,TRANSFERASE/IMMUNE SYSTEM,05/16/13,"Nanobody/VHH domain 7D12 in complex with domain III of the extracellular region of EGFR, pH 3.5",LAMA GLAMA; HOMO SAPIENS,lama glama,,homo sapiens,"Ferguson, K.M., Schmitz, K.R.",2.655,X-RAY DIFFRACTION,0.244,0.208,False,True,IGHV1,,,,,,,
7sp7,C,,0,A,protein,,hyaluronan synthase,MEMBRANE PROTEIN,11/02/21,Chlorella virus hyaluronan synthase inhibited by UDP,PARAMECIUM BURSARIA CHLORELLA VIRUS CZ-2; LAMA GLAMA,lama glama,,paramecium bursaria chlorella virus cz-2,"Maloney, F.P., Kuklewicz, J., Zimmer, J.",3.1,ELECTRON MICROSCOPY,,,False,True,IGHV1,,,,,,,
5f97,F,,0,B,protein,,"adhesin binding fucosylated histo-blood group antigen,adhesin,adhesin binding fucosylated histo-blood group antigen ",CELL ADHESION,12/09/15,Blood group antigen binding adhesin BabA of Helicobacter pylori strain A730 in complex with blood group A type 1 hexasaccharide,HELICOBACTER PYLORI; LAMA GLAMA,lama glama,,helicobacter pylori,"Moonens, K., Gideonsson, P., Subedi, S., Romao, E., Oscarson, S., Muyldermans, S., Boren, T., Remaut, H.",2.62,X-RAY DIFFRACTION,0.237,0.188,False,True,IGHV1,,,,,,,
7cwl,I,K,0,C,protein,,spike glycoprotein,VIRAL PROTEIN,08/29/20,SARS-CoV-2 spike protein and P17 fab complex with one RBD in close state,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Wang, X., Wang, N.",3.8,ELECTRON MICROSCOPY,,,False,True,IGHV3,IGKV1,Kappa,,,,,
3p0y,H,L,0,A,protein,,epidermal growth factor receptor,IMMUNE SYSTEM,09/29/10,anti-EGFR/HER3 Fab DL11 in complex with domain III of EGFR extracellular region,HOMO SAPIENS,homo sapiens,homo sapiens,homo sapiens,"Eigenbrot, C., Shia, S.",1.8,X-RAY DIFFRACTION,0.215,0.181,False,True,IGHV3,IGKV1,Kappa,1.92e-09,-12.36,SPR,37.0,22014573
6ibb,D,,0,C,protein,,succinate receptor 1,MEMBRANE PROTEIN,11/29/18,Crystal structure of the rat isoform of the succinate receptor SUCNR1 (GPR91) in complex with a nanobody,RATTUS NORVEGICUS; VICUGNA PACOS,vicugna pacos,,rattus norvegicus,"Haffke, M., Jaakola, V.-P.",2.12,X-RAY DIFFRACTION,0.216,0.178,False,True,IGHV1,,,,,,,
7jtr,D,d,0,C,protein,,maltose/maltodextrin-binding periplasmic protein,SUGAR BINDING PROTEIN/IMMUNE SYSTEM,08/18/20,Complex of maltose-binding protein (MBP) with single-chain Fv (scFv),MUS MUSCULUS; ESCHERICHIA COLI,mus musculus,,escherichia coli,"Loll, P.J.",2.5,X-RAY DIFFRACTION,0.237,0.201,True,True,unknown,unknown,unknown,,,,,
4gxu,U,V,0,I,protein,,hemagglutinin ha1 chain,VIRAL PROTEIN/IMMUNE SYSTEM,09/04/12,Crystal structure of antibody 1F1 bound to the 1918 influenza hemagglutinin,HOMO SAPIENS; INFLUENZA A VIRUS,homo sapiens,homo sapiens,influenza a virus,"Ekiert, D.C., Wilson, I.A.",3.294,X-RAY DIFFRACTION,0.255,0.219,False,True,IGHV3,IGLV1,Lambda,6.24e-09,,SPR,,23236279
7q9f,J,K,0,C,protein,,surface glycoprotein,Viral Protein/Immune System,11/12/21,Beta-50 fab in complex with SARS-CoV-2 beta-Spike glycoprotein,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Duyvesteyn, H.M.E., Ren, J., Stuart, D.I.",3.6,ELECTRON MICROSCOPY,,,False,True,IGHV1,IGKV3,Kappa,,,,,
4xzu,E,F,0,G,protein,,coagulation factor viii,IMMUNE SYSTEM,02/05/15,Crystal Structure of the Human Factor VIII C2 Domain in Complex with Murine 3E6 Inhibitory Antibody,HOMO SAPIENS; MUS MUSCULUS,mus musculus,mus musculus,homo sapiens,"Spiegel, P.C., Wuerth, M.E.",2.61,X-RAY DIFFRACTION,0.267,0.199,False,False,IGHV9,IGKV4,Kappa,,,,,
7jvc,H,L,0,A,protein,,sars-cov-2 spike glycoprotein,VIRAL PROTEIN/IMMUNE SYSTEM,08/20/20,SARS-CoV-2 spike in complex with the S2A4 neutralizing antibody Fab fragment,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Park, Y.J., Tortorici, M.A., Walls, A.C., Czudnochowski, N., Seattle Structural Genomics Center for Infectious Disease (SSGCID), Snell, G., Veesler, D.",3.3,ELECTRON MICROSCOPY,,,False,True,IGHV3,IGLV6,Lambda,,,,,
7mw6,F,G,0,B,protein,,spike glycoprotein,VIRAL PROTEIN/Immune System,05/15/21,Structure of the SARS-CoV-2 Spike trimer with three RBDs up in complex with the Fab fragment of human neutralizing antibody clone 2,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Hu, Y., Xiong, Y.",3.22,ELECTRON MICROSCOPY,,,False,True,IGHV1,IGKV3,Kappa,,,,,
5f8q,C,,0,A,protein,,"adhesin binding fucosylated histo-blood group antigen,adhesin,adhesin binding fucosylated histo-blood group antigen ",CELL ADHESION,12/09/15,Blood group antigen binding adhesin BabA of Helicobacter pylori strain S831 in complex with Nanobody Nb-ER19,HELICOBACTER PYLORI; LAMA GLAMA,lama glama,,helicobacter pylori,"Moonens, K., Gideonsson, P., Subedi, S., Romao, E., Oscarson, S., Muyldermans, S., Boren, T., Remaut, H.",2.59,X-RAY DIFFRACTION,0.230,0.195,False,True,IGHV1,,,,,,,
6i8s,F,J,0,B,protein,,plasminogen activator inhibitor 1,BLOOD CLOTTING,11/21/18,Discovery and characterisation of an antibody that selectively modulates the inhibitory activity of plasminogen activator inhibitor-1,HOMO SAPIENS; ESCHERICHIA COLI,,,homo sapiens,"Vousden, K.A., Lundqvist, T., Popovic, B.",2.9,X-RAY DIFFRACTION,0.243,0.219,False,True,IGHV1,IGKV1,Kappa,,,,,
7n9b,F,,0,C | B,protein | protein,NA | NA,spike glycoprotein | spike glycoprotein,VIRAL PROTEIN/IMMUNE SYSTEM,06/17/21,Potent neutralizing nanobodies resist convergent circulating variants of SARS-CoV-2 by targeting novel and conserved epitopes-CovS with NB21,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; LAMA GLAMA,lama glama,,severe acute respiratory syndrome coronavirus2  | severe acute respiratory syndrome coronavirus2 ,"Sun, D., Zhang, C., Shi, Y.",3.8,ELECTRON MICROSCOPY,,,False,True,IGHV1,,,,,,,
7d0d,G,F,0,B,protein,,spike glycoprotein,VIRAL PROTEIN/IMMUNE SYSTEM,09/09/20,S protein of SARS-CoV-2 in complex bound with P5A-3C12_2B,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Yan, R.H., Wang, R.K., Ju, B., Yu, J.F., Zhang, Y.Y., Liu, N., Wang, H.W., Wang, X.Q., Zhang, L.Q., Zhou, Q.",3.8,ELECTRON MICROSCOPY,,,False,True,IGHV2,IGKV4,Kappa,,,,,
7wdf,D,E,0,C,protein,,spike glycoprotein,VIRAL PROTEIN,12/21/21,SARS-CoV-2 Beta spike in complex with two S3H3 Fabs,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; MUS MUSCULUS,mus musculus,mus musculus,severe acute respiratory syndrome coronavirus2 ,"Wang, Y.F., Cong, Y.",3.9,ELECTRON MICROSCOPY,,,False,False,IGHV1,IGKV3,Kappa,,,,,
4cad,H,G,0,I,protein,,"ras and a-factor converting enzyme 1, rce1",PROTEIN BINDING,10/08/13,Mechanism of farnesylated CAAX protein processing by the integral  membrane protease Rce1,METHANOCOCCUS MARIPALUDIS; MUS MUSCULUS,mus musculus,mus musculus,methanococcus maripaludis,"Kulkarni, K., Manolaridis, I., Dodd, R.B., Cronin, N., Ogasawara, S., Iwata, S., Barford, D.",2.5,X-RAY DIFFRACTION,0.2669,0.2262,False,False,IGHV1,IGKV12,Kappa,,,,,
7wd0,c,d,0,B,protein,,light chain of s5d2 fab,VIRAL PROTEIN,12/20/21,SARS-CoV-2 Beta spike in complex with two S5D2 Fabs,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; MUS MUSCULUS,mus musculus,mus musculus,severe acute respiratory syndrome coronavirus2 ,"Wang, Y.F., Cong, Y.",3.3,ELECTRON MICROSCOPY,,,False,False,IGHV1,IGKV8,Kappa,,,,,
5tzt,H,L,0,C,protein,,leukocyte surface antigen cd47,IMMUNE SYSTEM,11/22/16,Crystal structure of human CD47 ECD bound to Fab of C47B161,HOMO SAPIENS,homo sapiens,homo sapiens,homo sapiens,"Cardoso, R.M.F.",2.89,X-RAY DIFFRACTION,0.328,0.257,False,True,IGHV1,IGKV1,Kappa,2.87e-09,-11.653534133424982,SPR,,TBD
4kkb,C,D,0,A,protein,,h(+)/cl(-) exchange transporter clca,TRANSPORT PROTEIN,05/05/13,Structure of the E148A mutant of CLC-ec1 deltaNC construct in 20mM fluoride and 20mM Bromide,ESCHERICHIA COLI; MUS MUSCULUS,mus musculus,mus musculus,escherichia coli,"Lim, H.-H., Miller, C.",3.021,X-RAY DIFFRACTION,0.268,0.236,False,True,IGHV4,IGKV4,Kappa,,,,,
4q5z,U,V,0,G,protein,,insulin a chain,HYDROLASE,04/18/14,Crystal Structure Analysis of Fab-Bound Human Insulin Degrading Enzyme (IDE) in Complex with Insulin,HOMO SAPIENS; MUS MUSCULUS,mus musculus,mus musculus,homo sapiens,"McCord, L.A., Liang, W.G., Farcasanu, M., Wang, A.G., Koide, S., Tang, W.J.",3.93,X-RAY DIFFRACTION,0.288,0.246,False,True,IGHV3,IGKV1,Kappa,,,,,
5my6,B,,0,A,protein,,receptor tyrosine-protein kinase erbb-2,TRANSFERASE,01/25/17,Crystal structure of a HER2-Nb complex,HOMO SAPIENS; CAMELUS DROMEDARIUS,camelus dromedarius,,homo sapiens,"Sterckx, Y.G.-J., D'Huyvetter, M., Devoogdt, N.",2.246,X-RAY DIFFRACTION,0.220,0.185,False,True,IGHV1,,,3.9900000000000005e-09,-11.458323083855875,SPR,,TBD
7cn2,I,i,0,F,protein,,major capsid protein l1,IMMUNE SYSTEM/VIRAL PROTEIN,07/29/20,Subparticle refinement of human papillomavirus type 16 pesudovirus in complex with H16.001 Fab,HUMAN PAPILLOMAVIRUS TYPE 16; ORYCTOLAGUS CUNICULUS,oryctolagus cuniculus,oryctolagus cuniculus,human papillomavirus type 16,"He, M.Z., Li, S.W.",3.43,ELECTRON MICROSCOPY,,,False,False,IGHV1,IGKV1,Kappa,,,,,
1e6j,H,L,0,P,protein,,capsid protein p24,HIV CAPSID PROTEIN (P24),08/18/00,Crystal structure of HIV-1 capsid protein (p24) in complex with Fab13B5,HUMAN IMMUNODEFICIENCY VIRUS TYPE 1 (CLONE 12); MUS MUSCULUS,mus musculus,mus musculus,human immunodeficiency virus type 1(clone 12) ,"Berthet-Colominas, C., Monaco, S., Novelli, A., Sibai, G., Mallet, F., Cusack, S.",3.0,X-RAY DIFFRACTION,0.284,0.210,False,False,IGHV1,IGKV4,Kappa,2.9e-08,-10.28,SPR,,11080628
4u6h,A,B,0,E,protein,,protein l1,IMMUNE SYSTEM,07/29/14,Vaccinia L1/M12B9-Fab complex,VACCINIA VIRUS; MUS MUSCULUS,mus musculus,mus musculus,vaccinia virus,"Matho, M.H., Schlossman, A., Zajonc, D.M.",3.1,X-RAY DIFFRACTION,0.265,0.209,False,False,IGHV1,IGKV1,Kappa,9.1e-11,-13.698318432538963,SPR,,TBD
6s3d,C,D,0,M,protein,,s0_2.126,ANTIVIRAL PROTEIN,06/25/19,Structure of D25 Fab in complex with scaffold S0_2.126,HOMO SAPIENS; SYNTHETIC CONSTRUCT,homo sapiens,homo sapiens,synthetic construct,"Cramer, J.T., Krey, T.",3.0,X-RAY DIFFRACTION,0.292,0.269,False,True,IGHV1,IGKV1,Kappa,,,,,
7m2j,A,B,0,C,protein,,ph-gated potassium channel kcsa,TRANSPORT PROTEIN/IMMUNE SYSTEM,03/16/21,Structural Snapshots of Intermediates in the Gating of a K+ Channel,MUS MUSCULUS; STREPTOMYCES LIVIDANS,mus musculus,mus musculus,streptomyces lividans,"Reddi, R., Valiyaveetil, F.I.",3.201,X-RAY DIFFRACTION,0.305,0.247,False,True,IGHV1,IGKV5,Kappa,,,,,
7wlz,P,O,0,B | A,protein | protein,NA | NA,spike glycoprotein | spike glycoprotein,"VIRAL PROTEIN,IMMUNE SYSTEM",01/14/22,"Cryo-EM structure of the Omicron S in complex with 35B5 Fab(1 down-, 1 up- and 1 invisible RBDs)",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2  | severe acute respiratory syndrome coronavirus2 ,"Wang, X., Zhu, Y.",2.98,ELECTRON MICROSCOPY,,,False,True,IGHV3,IGKV2,Kappa,,,,,
7czs,I,M,0,B,protein,,spike glycoprotein,VIRAL PROTEIN,09/09/20,S protein of SARS-CoV-2 in complex bound with P5A-1B8_3B,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Yan, R.H., Zhang, Y.Y., Li, Y.N., Zhou, Q.",3.6,ELECTRON MICROSCOPY,,,False,True,IGHV3,IGKV1,Kappa,,,,,
7e3l,H,L,0,C,protein,,spike glycoprotein,VIRAL PROTEIN,02/09/21,Ultrapotent SARS-CoV-2 neutralizing antibodies with protective efficacy against newly emerged mutational variants,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Guo, H., Li, T., Liu, F., Gao, Y., Ji, X., Yang, H.",3.6,ELECTRON MICROSCOPY,,,False,True,IGHV1,IGKV3,Kappa,,,,,
6mek,F,E,0,C,protein,,e2 glycoprotein,IMMUNE SYSTEM,09/06/18,Broadly neutralizing antibodies against HCV use a CDRH3 disulfide motif to recognize an E2 glycoprotein site that can be targeted for vaccine design,HEPACIVIRUS C; HOMO SAPIENS,homo sapiens,homo sapiens,hepacivirus c,"Flyak, A.I., Bjorkman, P.J.",3.1,X-RAY DIFFRACTION,0.290,0.223,False,True,IGHV1,IGLV1,Lambda,,,,,
6muf,D,E,0,B,protein,,envelope glycoprotein gp160,IMMUNE SYSTEM/INHIBITOR,10/23/18,Crystal Structure of HIV-1 B41 SOSIP.664 Prefusion Env Trimer in Complex with Human Antibodies 3H109L and 35O22 at 3.4 Angstrom,HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS,homo sapiens,homo sapiens,human immunodeficiency virus 1,"Lai, Y.-T., Kwong, P.D.",2.91,X-RAY DIFFRACTION,0.297,0.253,False,True,unknown,unknown,unknown,,,,,
1bgx,H,L,0,T,protein,,taq dna polymerase,COMPLEX (POLYMERASE/INHIBITOR),06/02/98,"TAQ POLYMERASE IN COMPLEX WITH TP7, AN INHIBITORY FAB",THERMUS AQUATICUS; MUS MUSCULUS,mus musculus,mus musculus,thermus aquaticus,"Murali, R., Sharkey, D.J., Daiss, J.L., Krishna Murthy, H.M.",2.3,X-RAY DIFFRACTION,0.253,0.189,False,True,IGHV3,IGKV4,Kappa,,,,,
5lxa,H,h,0,A,protein,,adiponectin receptor protein 2,MEMBRANE PROTEIN,09/20/16,CRYSTAL STRUCTURE OF HUMAN ADIPONECTIN RECEPTOR 2 IN COMPLEX WITH A C18 FREE FATTY ACID AT 3.0 ANGSTROM RESOLUTION,MUS MUSCULUS; HOMO SAPIENS,mus musculus,,homo sapiens,"Vasiliauskaite-Brooks, I., Leyrat, C., Hoh, F., Granier, S.",3.0,X-RAY DIFFRACTION,0.254,0.199,True,True,unknown,unknown,unknown,,,,,
5udc,B,C,0,A,protein,,fusion glycoprotein f0,Viral Protein/Immune System,12/26/16,Crystal Structure of RSV F A2 Bound to MEDI8897,HOMO SAPIENS; HUMAN RESPIRATORY SYNCYTIAL VIRUS A (STRAIN A2),homo sapiens,homo sapiens,human respiratory syncytial virus a (straina2) ,"McLellan, J.S.",3.45,X-RAY DIFFRACTION,0.232,0.175,False,True,IGHV1,IGKV1,Kappa,,,,,
4pir,F,,0,E,protein,,5-hydroxytryptamine receptor 3a,TRANSPORT PROTEIN,05/09/14,X-ray structure of the mouse serotonin 5-HT3 receptor,MUS MUSCULUS; LAMA GLAMA,lama glama,,mus musculus,"Hassaine, G., Deluz, C., Grasso, L., Wyss, R., Tol, M.B., Hovius, R., Graff, A., Stahlberg, H., Tomizaki, T., Desmyter, A., Moreau, C., Li, X.-D., Poitevin, F., Vogel, H., Nury, H.",3.5,X-RAY DIFFRACTION,0.257,0.217,False,True,IGHV1,,,,,,,
4leo,A,B,0,C,protein,,receptor tyrosine-protein kinase erbb-3,Transferase/Immune System,06/26/13,Crystal structure of anti-HER3 Fab RG7116 in complex with the extracellular domains of human Her3 (ERBB3),MUS MUSCULUS; HOMO SAPIENS,mus musculus,mus musculus,homo sapiens,"Schiller C.B., Hopfner K.P.",2.64,X-RAY DIFFRACTION,0.258,0.228,False,True,IGHV1,IGKV4,Kappa,5e-10,-12.68887519701207,SPR,,TBD
6vy5,H,L,0,A,protein,,receptor binding protein,VIRAL PROTEIN/IMMUNE SYSTEM,02/25/20,Crystal structure of Nipah receptor binding protein head domain in complex with human neutralizing antibody HENV-26,HOMO SAPIENS; NIPAH HENIPAVIRUS,homo sapiens,homo sapiens,nipah henipavirus,"Dong, J., Crowe, J.E.",3.4,X-RAY DIFFRACTION,0.250,0.208,False,True,IGHV3,IGLV3,Lambda,,,,,
7nd4,F,G,0,B,protein,,spike glycoprotein,"VIRAL PROTEIN, IMMUNE SYSTEM",01/30/21,EM structure of SARS-CoV-2 Spike glycoprotein in complex with COVOX-88 Fab,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Duyvesteyn, H.M.E., Zhao, Y., Ren, J., Stuart, D.",3.6,ELECTRON MICROSCOPY,,,False,True,IGHV4,IGLV1,Lambda,,,,,
6b3s,C,D,0,B,protein,,epidermal growth factor receptor,TRANSFERASE/immune system,09/23/17,Crystal structure of the Fab fragment of necitumumab (Fab11F8) in complex with domain III from a cetuximab resistant variant of EGFR (sEGFRd3-S468R),HOMO SAPIENS,homo sapiens,homo sapiens,homo sapiens,"Ferguson, K.M., Bagchi, A.",2.8,X-RAY DIFFRACTION,0.245,0.208,False,True,IGHV4,IGKV3,Kappa,1.2000000000000002e-08,-10.805930168369423,SPR,,TBD
4q6i,B,A,0,K,protein,,t-cell surface glycoprotein cd4,IMMUNE SYSTEM,04/22/14,"Crystal structure of murine 2D5 Fab, a potent anti-CD4 HIV-1-neutralizing antibody in complex with CD4",HOMO SAPIENS; MUS MUSCULUS,mus musculus,mus musculus,homo sapiens,"Boyington, J.C., Nabel, G.J., Mascola, J.R.",3.65,X-RAY DIFFRACTION,0.257,0.226,False,False,IGHV9,IGKV3,Kappa,,,,,
6svl,H,L,0,Q,protein,,myeloid-derived growth factor,CYTOKINE,09/18/19,human Myeloid-derived growth factor (MYDGF) in complex with neutralizing Fab,HOMO SAPIENS,homo sapiens,homo sapiens,homo sapiens,"Ebenhoch, R., Nar, H.",1.58,X-RAY DIFFRACTION,0.206,0.181,False,True,IGHV14,IGKV12,Kappa,,,,,
6a0z,H,L,0,A,protein,,"hemagglutinin,envelope glycoprotein",VIRAL PROTEIN/IMMUNE SYSTEM,06/06/18,"Crystal structure of broadly neutralizing antibody 13D4 bound to H5N1 influenza hemagglutinin, HA head region",INFLUENZA A VIRUS; HUMAN IMMUNODEFICIENCY VIRUS 1; MUS MUSCULUS,mus musculus,mus musculus,"influenza a virus, human immunodeficiency virus1 ","Li, S., Li, T.",2.329,X-RAY DIFFRACTION,0.218,0.172,False,False,IGHV1,IGKV6,Kappa,5.300000000000001e-08,-9.925863641076688,SPR,,TBD
6e63,H,L,0,P,protein,,pf48/45,IMMUNE SYSTEM,07/23/18,Crystal structure of malaria transmission-blocking antigen Pfs48/45 6C in complex with antibody TB31F,PLASMODIUM FALCIPARUM; HOMO SAPIENS,homo sapiens,homo sapiens,plasmodium falciparum,"Kundu, P., Semesi, A., Julien, J.P.",2.6,X-RAY DIFFRACTION,0.240,0.202,False,True,IGHV3,IGLV6,Lambda,3.7000000000000005e-09,-11.503030961041176,SPR,,TBD
4pgj,A,,0,B,protein,,lysozyme c,IMMUNE SYSTEM/HYDROLASE,05/02/14,Human heavy-chain domain antibody in complex with hen egg-white lysozyme,HOMO SAPIENS; GALLUS GALLUS,homo sapiens,,gallus gallus,"Christ, D., Langley, D.B., Rouet, R.",2.6,X-RAY DIFFRACTION,0.287,0.225,False,True,IGHV3,,,2.6e-08,-10.347827778050062,SPR,,TBD
